image,land_mask,damage_mask,event
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000159.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000159.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000159.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000160.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000160.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000160.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000161.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000161.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000161.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000162.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000162.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000162.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000163.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000163.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000163.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000164.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000164.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000164.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000165.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000165.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000165.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000166.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000166.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000166.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000167.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000167.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000167.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000168.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000168.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000168.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000169.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000169.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000169.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000170.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000170.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000170.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000171.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000171.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000171.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000172.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000172.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000172.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000173.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000173.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000173.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000174.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000174.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000174.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000175.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000175.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000175.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000176.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000176.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000176.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000177.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000177.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000177.png,mandalay_myanmar_2025
mandalay_myanmar_2025/images/mandalay_myanmar_2025_000178.png,mandalay_myanmar_2025/land_masks/mandalay_myanmar_2025_000178.png,mandalay_myanmar_2025/damage_masks/mandalay_myanmar_2025_000178.png,mandalay_myanmar_2025
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000001.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000001.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000002.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000002.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000003.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000003.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000004.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000004.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000005.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000005.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000006.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000006.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000007.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000007.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000008.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000008.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000009.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000009.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000010.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000010.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000011.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000011.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000012.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000012.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000013.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000013.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000014.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000014.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000015.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000015.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000016.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000016.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000017.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000017.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000018.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000018.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000019.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000019.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000020.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000020.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000021.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000021.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000022.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000022.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000023.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000023.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000024.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000024.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000025.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000025.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000026.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000026.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000027.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000027.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000028.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000028.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000029.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000029.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000030.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000030.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000031.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000031.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000032.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000032.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000033.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000033.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000034.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000034.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000035.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000035.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000036.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000036.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000037.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000037.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000038.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000038.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000039.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000039.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000040.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000040.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000041.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000041.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000042.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000042.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000043.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000043.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000044.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000044.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000045.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000045.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000046.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000046.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000047.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000047.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000048.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000048.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000049.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000049.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000050.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000050.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000051.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000051.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000052.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000052.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000053.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000053.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000054.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000054.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000055.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000055.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000056.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000056.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000057.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000057.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000058.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000058.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000059.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000059.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000060.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000060.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000061.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000061.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000062.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000062.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000063.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000063.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000064.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000064.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000065.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000065.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000066.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000066.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000067.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000067.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000068.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000068.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000069.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000069.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000070.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000070.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000071.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000071.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000072.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000072.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000073.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000073.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000074.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000074.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000075.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000075.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000076.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000076.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000077.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000077.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000078.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000078.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000079.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000079.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000080.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000080.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000081.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000081.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000082.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000082.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000083.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000083.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000084.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000084.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000085.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000085.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000086.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000086.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000087.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000087.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000088.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000088.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000089.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000089.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000090.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000090.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000091.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000091.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000092.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000092.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000093.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000093.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000094.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000094.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000095.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000095.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000096.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000096.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000097.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000097.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000098.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000098.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000099.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000099.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000100.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000100.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000101.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000101.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000102.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000102.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000103.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000103.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000104.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000104.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000105.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000105.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000106.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000106.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000107.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000107.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000108.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000108.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000109.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000109.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000110.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000110.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000111.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000111.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000112.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000112.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000113.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000113.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000114.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000114.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000115.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000115.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000116.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000116.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000117.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000117.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000118.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000118.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000119.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000119.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000120.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000120.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000121.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000121.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000122.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000122.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000123.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000123.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000124.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000124.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000125.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000125.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000126.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000126.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000127.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000127.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000128.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000128.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000129.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000129.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000130.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000130.png,,southwest_puerto_rico_2020
southwest_puerto_rico_2020/images/southwest_puerto_rico_2020_000131.png,southwest_puerto_rico_2020/land_masks/southwest_puerto_rico_2020_000131.png,,southwest_puerto_rico_2020
